Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,250.47238159179688,252.12567138671875,246.33917236328125,246.75250244140625,224.6307830810547,634785
2020-01-03,249.232421875,249.645751953125,246.75250244140625,248.81910705566406,226.5121307373047,393227
2020-01-06,246.33917236328125,248.81910705566406,246.33917236328125,246.75250244140625,224.6307830810547,272444
2020-01-07,246.75250244140625,249.645751953125,246.75250244140625,248.40577697753906,226.13584899902344,426616
2020-01-08,250.05906677246094,250.05906677246094,243.8592529296875,247.1658172607422,225.00706481933594,428104
2020-01-09,250.05906677246094,253.77894592285156,249.645751953125,252.12567138671875,229.52223205566406,597099
2020-01-10,252.12567138671875,254.19227600097656,250.47238159179688,252.12567138671875,229.52223205566406,450035
2020-01-13,253.77894592285156,255.84555053710938,252.5389862060547,255.0189208984375,232.15611267089844,417650
2020-01-14,255.0189208984375,256.2588806152344,254.19227600097656,256.2588806152344,233.284912109375,483963
2020-01-15,255.0189208984375,257.91217041015625,252.9523162841797,257.08551025390625,234.0374298095703,740953
2020-01-16,255.43223571777344,257.91217041015625,254.6055908203125,256.6722106933594,233.6611785888672,656302
2020-01-17,258.3254699707031,262.87200927734375,257.91217041015625,261.2187194824219,237.80007934570312,1123508
2020-01-20,259.978759765625,262.87200927734375,259.5654296875,259.978759765625,236.67129516601562,828713
2020-01-30,256.2588806152344,256.2588806152344,238.07276916503906,239.72604370117188,218.2342529296875,2026550
2020-01-31,245.51254272460938,247.1658172607422,240.5526885986328,240.5526885986328,218.98680114746094,960572
2020-02-03,243.03260803222656,249.232421875,240.96600341796875,243.8592529296875,221.9969024658203,1009533
2020-02-04,246.33917236328125,250.47238159179688,246.33917236328125,250.47238159179688,228.0171661376953,1051971
2020-02-05,251.2990264892578,252.12567138671875,246.75250244140625,251.2990264892578,228.7696990966797,476502
2020-02-06,252.5389862060547,254.6055908203125,251.7123565673828,252.9523162841797,230.2747802734375,431431
2020-02-07,250.47238159179688,255.0189208984375,249.232421875,252.12567138671875,229.52223205566406,836170
2020-02-10,250.47238159179688,254.19227600097656,248.81910705566406,250.47238159179688,228.0171661376953,551646
2020-02-11,250.47238159179688,251.2990264892578,248.81910705566406,250.05906677246094,227.6409149169922,673117
2020-02-12,252.12567138671875,257.91217041015625,250.47238159179688,255.43223571777344,232.53236389160156,666069
2020-02-13,253.77894592285156,257.08551025390625,253.77894592285156,257.08551025390625,234.0374298095703,798561
2020-02-14,255.84555053710938,257.91217041015625,254.6055908203125,255.43223571777344,232.53236389160156,423657
2020-02-17,253.36563110351562,259.5654296875,252.9523162841797,257.91217041015625,234.7899627685547,581716
2020-02-18,255.84555053710938,257.08551025390625,254.6055908203125,256.2588806152344,233.284912109375,521121
